Time,Wind Turbine,Periodic Consumer,Power To Grid,Battery Storage,Power from Battery
h,kW,kW,kW,kWh,kW
2626.67,25.4905,10.3455,5.1450,8.4306,-10.0000
2626.83,9.3037,10.0644,0.0000,8.3038,0.7607
2627.00,20.5441,10.5764,0.0000,9.9651,-9.9677
2627.17,12.8681,10.4813,0.0000,10.3629,-2.3868
2627.33,9.0437,10.8198,0.0000,10.0669,1.7761
2627.50,0.0186,11.1669,-1.1483,8.4002,10.0000
2627.67,11.1742,11.5572,0.0000,8.3364,0.3830
2627.83,15.7226,11.0120,0.0000,9.1215,-4.7106
2628.00,0.0157,11.5654,-1.5497,7.4548,10.0000
2628.17,9.4171,11.3356,0.0000,7.1351,1.9185
2628.33,19.4410,11.9812,0.0000,8.3784,-7.4598
2628.50,28.2781,12.2618,6.0163,10.0450,-10.0000
2628.67,9.4508,11.7880,0.0000,9.6555,2.3372
2628.83,18.2677,12.7411,0.0000,10.5766,-5.5266
2629.00,17.0500,12.8174,0.0000,11.2821,-4.2326
2629.17,0.0481,12.7299,-2.6819,9.6154,10.0000
2629.33,28.8154,12.7254,6.0900,11.2821,-10.0000
2629.50,12.6935,13.5442,0.0000,11.1403,0.8507
2629.67,28.3170,13.0568,5.2601,12.8069,-10.0000
2629.83,22.3414,13.9987,0.0000,14.1974,-8.3427
2630.00,20.0710,14.0567,0.0000,15.1997,-6.0142
2630.17,13.2299,14.1896,0.0000,15.0398,0.9597
2630.33,3.0715,13.4571,-0.3856,13.3731,10.0000
2630.50,19.3067,14.2744,0.0000,14.2119,-5.0323
2630.67,21.2176,13.9278,0.0000,15.4268,-7.2899
2630.83,28.4254,15.2094,3.2160,17.0935,-10.0000
2631.00,25.9933,15.2227,0.7706,18.7602,-10.0000
2631.17,6.4740,14.8087,0.0000,17.3711,8.3346
2631.33,0.0459,15.6653,-5.6193,15.7044,10.0000
2631.50,27.5439,15.8283,1.7156,17.3711,-10.0000
2631.67,12.6515,15.8867,0.0000,16.8319,3.2352
2631.83,12.7679,16.3006,0.0000,16.2431,3.5326
2632.00,0.0291,16.8191,-6.7900,14.5764,10.0000
2632.17,17.4607,15.8269,0.0000,14.8487,-1.6338
2632.33,0.0116,17.3344,-7.3228,13.1821,10.0000
2632.50,6.9619,16.4277,0.0000,11.6044,9.4658
2632.67,13.4602,16.9559,0.0000,11.0218,3.4957
2632.83,10.1580,18.0133,0.0000,9.7126,7.8553
2633.00,17.5563,17.7632,0.0000,9.6781,0.2068
2633.17,21.7356,18.1083,0.0000,10.2827,-3.6274
2633.33,8.6828,16.9574,0.0000,8.9036,8.2746
2633.50,17.8115,17.0706,0.0000,9.0271,-0.7409
2633.67,4.2221,18.6918,-4.4698,7.3604,10.0000
2633.83,26.4297,17.9183,0.0000,8.7790,-8.5114
2634.00,12.8393,18.6643,0.0000,7.8081,5.8250
2634.17,6.9707,18.6212,-1.6505,6.1415,10.0000
2634.33,5.9552,18.4137,-2.4585,4.4748,10.0000
2634.50,13.4057,19.4616,0.0000,3.4655,6.0559
2634.67,17.0303,19.9032,0.0000,2.9867,2.8728
2634.83,0.0333,18.4308,-8.3975,1.3200,10.0000
2635.00,19.9798,19.9007,0.0000,1.3332,-0.0791
2635.17,16.5318,18.9151,0.0000,0.9360,2.3833
2635.33,25.4400,19.3694,0.0000,1.9477,-6.0706
2635.50,18.8459,19.7361,0.0000,1.7994,0.8902
2635.67,8.4292,19.0299,-0.6007,0.1327,10.0000
2635.83,21.8770,19.8741,0.0000,0.4665,-2.0028
2636.00,6.6319,20.0187,-10.5877,-0.0000,2.7991
2636.17,13.3959,18.9518,-5.5558,0.0000,-0.0000
2636.33,11.8986,18.9190,-7.0204,0.0000,0.0000
2636.50,0.0168,19.0843,-19.0675,0.0000,0.0000
2636.67,10.0622,19.6212,-9.5590,0.0000,0.0000
2636.83,9.3405,20.6551,-11.3146,0.0000,0.0000
2637.00,10.9178,19.2416,-8.3238,0.0000,0.0000
2637.17,0.0213,19.8454,-19.8241,0.0000,0.0000
2637.33,12.7539,20.4049,-7.6510,0.0000,0.0000
2637.50,13.8578,20.3899,-6.5320,0.0000,0.0000
2637.67,25.9273,19.6494,0.0000,1.0463,-6.2779
2637.83,21.3271,19.5442,0.0000,1.3435,-1.7829
2638.00,0.0243,20.2511,-12.1659,0.0000,8.0608
2638.17,14.6075,19.4761,-4.8686,0.0000,0.0000
2638.33,22.6698,20.2783,0.0000,0.3986,-2.3916
2638.50,22.3709,20.3750,0.0000,0.7312,-1.9959
2638.67,17.8423,19.5656,0.0000,0.4440,1.7233
2638.83,9.4975,18.6613,-6.4996,-0.0000,2.6641
2639.00,19.3833,20.1923,-0.8091,0.0000,-0.0000
2639.17,5.5990,18.4756,-12.8766,0.0000,0.0000
2639.33,15.0580,19.4548,-4.3968,0.0000,0.0000
2639.50,0.0000,19.6283,-19.6283,0.0000,0.0000
2639.67,0.0044,19.7758,-19.7714,0.0000,0.0000
2639.83,2.6185,18.6862,-16.0677,0.0000,0.0000
2640.00,5.2453,17.9730,-12.7277,0.0000,0.0000
2640.17,31.0502,19.1996,0.8004,1.6667,-10.0000
2640.33,2.8759,18.2626,-5.3866,0.0000,10.0000
2640.50,28.4861,18.7862,0.0000,1.6166,-9.6999
2640.67,27.8072,17.3667,0.4405,3.2833,-10.0000
2640.83,20.8230,18.6020,0.0000,3.6535,-2.2210
2641.00,4.8259,17.9459,-3.1200,1.9868,10.0000
2641.17,12.2012,17.9856,0.0000,1.0228,5.7844
2641.33,2.6180,17.8314,-9.0769,0.0000,6.1365
2641.50,0.0361,17.2339,-17.1978,0.0000,0.0000
2641.67,21.6487,17.4575,0.0000,0.6985,-4.1912
2641.83,21.8856,16.7863,0.0000,1.5484,-5.0993
2642.00,10.6397,17.1434,0.0000,0.4644,6.5038
2642.17,3.5150,16.8714,-10.5696,0.0000,2.7867
2642.33,6.1891,16.4861,-10.2969,0.0000,0.0000
2642.50,17.0888,16.1729,0.0000,0.1526,-0.9158
2642.67,0.0142,15.4016,-14.4716,0.0000,0.9158
2642.83,8.5322,15.1978,-6.6656,0.0000,0.0000
2643.00,25.4088,15.8004,0.0000,1.6014,-9.6084
2643.17,18.8445,15.5190,0.0000,2.1556,-3.3254
2643.33,14.7498,15.2769,0.0000,2.0678,0.5271
2643.50,7.2693,14.9461,0.0000,0.7883,7.6768
2643.67,10.2526,13.8578,0.0000,0.1875,3.6052
2643.83,23.4930,13.9208,0.0000,1.7828,-9.5722
2644.00,6.2039,13.8498,0.0000,0.5085,7.6459
2644.17,29.9127,13.2900,6.6227,2.1752,-10.0000
2644.33,14.1953,12.8522,0.0000,2.3990,-1.3431
2644.50,23.4032,12.9831,0.4201,4.0657,-10.0000
2644.67,26.2789,12.6671,3.6118,5.7324,-10.0000
2644.83,9.8973,12.9045,0.0000,5.2312,3.0072
2645.00,0.0351,12.9740,-2.9389,3.5645,10.0000
2645.17,21.0177,12.7428,0.0000,4.9437,-8.2749
2645.33,6.9173,12.5633,0.0000,4.0027,5.6460
2645.50,9.0168,11.8406,0.0000,3.5320,2.8239
2645.67,31.7592,11.8073,8.1927,5.1987,-10.0000
2645.83,10.2736,12.0368,0.0000,4.9048,1.7632
2646.00,17.0062,11.2131,0.0000,5.8703,-5.7931
2646.17,6.2323,11.5099,0.0000,4.9907,5.2776
2646.33,15.8344,11.6311,0.0000,5.6913,-4.2033
2646.50,19.7730,11.6496,0.0000,7.0452,-8.1235
2646.67,0.0288,10.5203,-0.4915,5.3785,10.0000
2646.83,17.2501,10.5709,0.0000,6.4917,-6.6792
2647.00,13.2702,10.9663,0.0000,6.8757,-2.3039
2647.17,22.2338,10.1583,2.0755,8.5424,-10.0000
2647.33,21.2026,10.4066,0.7960,10.2090,-10.0000
2647.50,20.3913,10.7688,0.0000,11.8128,-9.6224
2647.67,24.3953,10.1112,4.2841,13.4795,-10.0000
2647.83,11.6570,9.9138,0.0000,13.7700,-1.7432
2648.00,32.1393,10.6327,9.3673,15.4367,-10.0000
2648.17,9.0341,10.3629,0.0000,15.2152,1.3289
2648.33,5.7847,10.2527,0.0000,14.4705,4.4680
2648.50,12.0313,10.1743,0.0000,14.7800,-1.8570
2648.67,20.7426,10.2764,0.4662,16.4467,-10.0000
2648.83,6.8744,10.3134,0.0000,15.8735,3.4390
2649.00,0.0136,9.8448,0.0000,14.2350,9.8311
2649.17,8.1988,10.4273,0.0000,13.8636,2.2285
2649.33,21.3875,9.5590,1.8285,15.5302,-10.0000
2649.50,15.4258,9.6358,0.0000,16.4952,-5.7900
2649.67,0.0142,9.5968,0.0000,14.8981,9.5826
2649.83,8.5081,9.8340,0.0000,14.6772,1.3258
2650.00,4.1795,9.7897,0.0000,13.7421,5.6101
2650.17,0.0345,10.5672,-0.5327,12.0755,10.0000
2650.33,20.7192,9.7615,0.9577,13.7421,-10.0000
2650.50,30.7593,10.2703,9.7297,15.4088,-10.0000
2650.67,17.4472,10.9046,0.0000,16.4992,-6.5426
2650.83,3.0129,10.2510,0.0000,15.2929,7.2381
2651.00,0.0220,10.5674,-0.5454,13.6262,10.0000
2651.17,13.1916,10.2733,0.0000,14.1126,-2.9183
2651.33,24.2075,11.0207,3.1868,15.7793,-10.0000
2651.50,25.6230,10.9449,4.6781,17.4459,-10.0000
2651.67,7.7346,11.6183,0.0000,16.7987,3.8837
2651.83,23.9605,10.9768,2.9837,18.4653,-10.0000
2652.00,6.0122,11.8651,0.0000,17.4898,5.8529
2652.17,11.6591,11.3267,0.0000,17.5452,-0.3324
2652.33,0.0000,11.7598,-1.7598,15.8786,10.0000
2652.50,0.0000,12.0320,-2.0320,14.2119,10.0000
2652.67,0.0109,11.8596,-1.8487,12.5452,10.0000
2652.83,6.5389,12.4960,0.0000,11.5524,5.9571
2653.00,3.0597,12.1057,0.0000,10.0447,9.0461
2653.17,29.1181,12.6958,6.4223,11.7114,-10.0000
2653.33,21.9051,12.9112,0.0000,13.2104,-8.9940
2653.50,20.6898,13.4296,0.0000,14.4204,-7.2602
2653.67,4.9226,12.5361,0.0000,13.1515,7.6135
2653.83,17.2694,14.0179,0.0000,13.6934,-3.2515
2654.00,3.4045,13.9379,-0.5333,12.0267,10.0000
2654.17,25.4029,14.2717,1.1312,13.6934,-10.0000
2654.33,28.3823,14.0708,4.3115,15.3601,-10.0000
2654.50,19.4112,14.0118,0.0000,16.2600,-5.3993
2654.67,7.0936,14.2724,0.0000,15.0635,7.1788
2654.83,18.9808,15.2362,0.0000,15.6876,-3.7446
2655.00,12.2588,14.2962,0.0000,15.3480,2.0374
2655.17,17.6576,15.8213,0.0000,15.6541,-1.8363
2655.33,0.0000,16.0844,-6.0844,13.9874,10.0000
2655.50,0.0166,16.2043,-6.1877,12.3207,10.0000
2655.67,9.9731,16.4315,0.0000,11.2444,6.4583
2655.83,9.7496,16.2615,0.0000,10.1590,6.5119
2656.00,0.0487,15.7772,-5.7285,8.4924,10.0000
2656.17,29.1780,16.0244,3.1536,10.1590,-10.0000
2656.33,15.5044,17.2552,0.0000,9.8672,1.7508
2656.50,17.3812,17.3584,0.0000,9.8710,-0.0228
2656.67,17.1921,17.0465,0.0000,9.8953,-0.1456
2656.83,25.5258,17.7769,0.0000,11.1868,-7.7490
2657.00,16.6381,17.5071,0.0000,11.0420,0.8691
2657.17,21.6257,17.3967,0.0000,11.7468,-4.2290
2657.33,0.0137,17.5278,-7.5141,10.0801,10.0000
2657.50,8.1851,17.0775,0.0000,8.5980,8.8925
2657.67,0.0174,17.2818,-7.2644,6.9314,10.0000
2657.83,10.4899,18.3447,0.0000,5.6223,7.8548
2658.00,31.0220,18.2882,1.7118,7.2889,-10.0000
2658.17,22.3302,17.7632,0.0000,8.0501,-4.5670
2658.33,4.7696,19.0837,-4.3141,6.3834,10.0000
2658.50,21.2127,18.9561,0.0000,6.7595,-2.2566
2658.67,21.6746,18.4014,0.0000,7.3051,-3.2733
2658.83,25.7410,19.7342,0.0000,8.3062,-6.0068
2659.00,24.3987,18.7480,0.0000,9.2480,-5.6507
2659.17,7.9142,19.5282,-1.6140,7.5813,10.0000
2659.33,3.3235,19.2321,-5.9086,5.9146,10.0000
2659.50,18.7920,20.2062,0.0000,5.6790,1.4141
2659.67,12.8747,19.4257,0.0000,4.5871,6.5510
2659.83,5.3736,19.0994,-3.7258,2.9205,10.0000
2660.00,12.0386,19.2543,0.0000,1.7178,7.2157
2660.17,27.3545,20.2197,0.0000,2.9070,-7.1348
2660.33,0.0078,19.4679,-9.4602,1.2403,10.0000
2660.50,4.6458,20.4805,-8.3928,0.0000,7.4418
2660.67,0.0363,19.6466,-19.6103,0.0000,0.0000
2660.83,21.7672,19.7286,0.0000,0.3398,-2.0387
2661.00,4.3752,19.0893,-12.6754,0.0000,2.0387
2661.17,21.6861,19.5557,0.0000,0.3551,-2.1304
2661.33,17.1308,20.1548,-0.8936,0.0000,2.1304
2661.50,21.4283,20.5765,0.0000,0.1420,-0.8518
2661.67,23.0412,20.5436,0.0000,0.5582,-2.4976
2661.83,4.0177,19.1863,-11.8191,0.0000,3.3495
2662.00,0.0430,20.2286,-20.1856,0.0000,0.0000
2662.17,25.7731,19.1795,0.0000,1.0989,-6.5936
2662.33,6.3733,19.3079,-6.3409,0.0000,6.5936
2662.50,24.0991,19.9325,0.0000,0.6944,-4.1666
2662.67,18.4506,20.2437,0.0000,0.3956,1.7931
2662.83,0.0444,19.1226,-16.7047,0.0000,2.3734
2663.00,26.6418,19.4070,0.0000,1.2058,-7.2348
2663.17,19.1970,20.2131,0.0000,1.0364,1.0161
2663.33,18.4360,18.3679,0.0000,1.0478,-0.0681
2663.50,21.2703,19.0668,0.0000,1.4150,-2.2035
2663.67,7.0232,19.0834,-3.5699,-0.0000,8.4902
2663.83,9.1503,17.8978,-8.7475,0.0000,-0.0000
2664.00,12.5929,19.1625,-6.5696,0.0000,0.0000
2664.17,0.0380,18.2521,-18.2142,0.0000,0.0000
2664.33,22.7659,17.7331,0.0000,0.8388,-5.0328
2664.50,13.2530,17.3499,0.0000,0.1560,4.0969
2664.67,0.0349,18.8087,-17.8378,0.0000,0.9360
2664.83,20.9244,18.5594,0.0000,0.3942,-2.3649
2665.00,9.8613,17.8125,-5.5863,0.0000,2.3649
2665.17,13.4947,17.3710,-3.8763,0.0000,0.0000
2665.33,25.6616,17.6103,0.0000,1.3419,-8.0513
2665.50,29.8742,16.7880,3.0861,3.0086,-10.0000
2665.67,0.0081,16.3837,-6.3756,1.3419,10.0000
2665.83,4.8864,17.2714,-4.3337,0.0000,8.0513
2666.00,16.5380,16.6363,-0.0983,0.0000,0.0000
2666.17,0.0000,15.4796,-15.4796,0.0000,0.0000
2666.33,0.0164,15.2071,-15.1908,0.0000,0.0000
2666.50,9.8058,15.8067,-6.0009,0.0000,0.0000
2666.67,0.0145,15.2769,-15.2624,0.0000,0.0000
2666.83,8.6976,14.6030,-5.9054,0.0000,0.0000
2667.00,0.0003,15.6989,-15.6986,0.0000,0.0000
2667.17,0.2043,14.3971,-14.1928,0.0000,0.0000
2667.33,0.0106,15.3792,-15.3686,0.0000,0.0000
2667.50,6.3562,14.2608,-7.9045,0.0000,0.0000
2667.67,9.9381,14.8893,-4.9511,0.0000,0.0000
2667.83,22.5643,14.4778,0.0000,1.3478,-8.0865
2668.00,6.4624,13.3911,0.0000,0.1930,6.9288
2668.17,0.0129,14.2511,-13.0805,0.0000,1.1577
2668.33,7.7519,14.0330,-6.2811,0.0000,0.0000
2668.50,27.0259,12.9202,4.1057,1.6667,-10.0000
2668.67,11.2298,13.3772,0.0000,1.3088,2.1474
2668.83,28.9286,12.3456,6.5829,2.9754,-10.0000
2669.00,5.1727,12.2927,0.0000,1.7888,7.1201
2669.17,22.7005,12.6250,0.0755,3.4554,-10.0000
2669.33,18.7511,11.6562,0.0000,4.6379,-7.0948
2669.50,12.5158,11.6555,0.0000,4.7813,-0.8603
2669.67,0.0082,11.7886,-1.7804,3.1146,10.0000
2669.83,4.9279,11.2519,0.0000,2.0606,6.3239
2670.00,1.5650,11.9186,-0.3536,0.3940,10.0000
2670.17,0.0380,11.5474,-9.1457,0.0000,2.3638
2670.33,22.7716,10.8546,1.9170,1.6667,-10.0000
2670.50,12.2102,11.4549,0.0000,1.7925,-0.7553
2670.67,7.2273,10.8923,0.0000,1.1817,3.6650
2670.83,11.2300,10.9310,0.0000,1.2315,-0.2989
2671.00,29.9155,10.5239,9.3916,2.8982,-10.0000
2671.17,0.0352,10.7814,-0.7462,1.2315,10.0000
2671.33,21.1009,10.2862,0.8147,2.8982,-10.0000
2671.50,22.9154,10.0588,2.8566,4.5649,-10.0000
2671.67,16.4943,10.4995,0.0000,5.5640,-5.9947
2671.83,6.8166,10.0200,0.0000,5.0301,3.2034
2672.00,19.1629,9.9384,0.0000,6.5675,-9.2245
2672.17,28.2489,10.5573,7.6916,8.2342,-10.0000
2672.33,0.0234,10.1102,-0.0869,6.5675,10.0000
2672.50,14.0232,9.6447,0.0000,7.2973,-4.3785
2672.67,18.3935,9.6491,0.0000,8.7547,-8.7444
2672.83,11.7523,9.9684,0.0000,9.0520,-1.7839
2673.00,0.0105,10.0490,-0.0385,7.3853,10.0000
2673.17,6.3507,9.7803,0.0000,6.8137,3.4295
2673.33,23.6858,10.1734,3.5124,8.4804,-10.0000
2673.50,0.0213,10.0662,-0.0449,6.8137,10.0000
2673.67,12.7871,9.6328,0.0000,7.3394,-3.1544
2673.83,17.0302,10.3652,0.0000,8.4503,-6.6650
2674.00,0.0466,10.5166,-0.4700,6.7836,10.0000
2674.17,27.9243,9.9334,7.9909,8.4503,-10.0000
2674.33,0.0000,9.7991,0.0000,6.8171,9.7991
2674.50,0.0461,10.3728,-0.3267,5.1504,10.0000
2674.67,27.6821,10.7954,6.8867,6.8171,-10.0000
2674.83,23.6575,10.5401,3.1174,8.4837,-10.0000
2675.00,30.2166,10.2234,9.7766,10.1504,-10.0000
2675.17,0.0167,10.6183,-0.6015,8.4837,10.0000
2675.33,10.0746,10.4051,0.0000,8.4287,0.3305
2675.50,25.5484,11.1383,4.4101,10.0953,-10.0000
2675.67,27.2866,10.5743,6.7122,11.7620,-10.0000
2675.83,21.5186,11.0120,0.5065,13.4287,-10.0000
2676.00,0.0402,11.1191,-1.0789,11.7620,10.0000
2676.17,24.1220,11.8308,2.2912,13.4287,-10.0000
2676.33,24.2237,11.6517,2.5720,15.0953,-10.0000
2676.50,4.2066,11.7057,0.0000,13.8455,7.4991
2676.67,13.5354,12.0704,0.0000,14.0897,-1.4650
2676.83,18.7901,11.6867,0.0000,15.2736,-7.1034
2677.00,6.2137,12.9188,0.0000,14.1560,6.7051
2677.17,27.4976,13.0150,4.4825,15.8227,-10.0000
2677.33,12.3502,12.7853,0.0000,15.7502,0.4352
2677.50,0.0161,12.5830,-2.5668,14.0835,10.0000
2677.67,9.6713,13.4324,0.0000,13.4567,3.7611
2677.83,0.0220,12.8678,-2.8458,11.7900,10.0000
2678.00,13.1576,13.9124,0.0000,11.6642,0.7548
2678.17,0.0429,14.2774,-4.2345,9.9975,10.0000
2678.33,25.7428,13.5813,2.1615,11.6642,-10.0000
2678.50,14.2976,14.7713,0.0000,11.5853,0.4736
2678.67,8.9783,15.0121,0.0000,10.5796,6.0339
2678.83,29.6175,14.3845,5.2330,12.2463,-10.0000
2679.00,15.4633,14.3114,0.0000,12.4383,-1.1519
2679.17,4.0164,15.4644,-1.4481,10.7716,10.0000
2679.33,6.2765,15.3492,0.0000,9.2595,9.0728
2679.50,18.4260,15.2988,0.0000,9.7807,-3.1272
2679.67,8.8862,15.7528,0.0000,8.6362,6.8666
2679.83,2.7471,15.5469,-2.7998,6.9696,10.0000
2680.00,0.0000,16.3916,-6.3916,5.3029,10.0000
2680.17,0.0245,16.4970,-6.4724,3.6362,10.0000
2680.33,14.7292,15.9911,0.0000,3.4259,1.2619
2680.50,16.6782,17.0645,0.0000,3.3615,0.3863
2680.67,0.0126,17.6321,-7.6196,1.6949,10.0000
2680.83,7.5696,16.3515,0.0000,0.2312,8.7819
2681.00,29.1894,17.2958,1.8936,1.8979,-10.0000
2681.17,22.1174,17.6741,0.0000,2.6384,-4.4433
2681.33,0.0069,17.9139,-7.9070,0.9717,10.0000
2681.50,4.1706,17.1982,-7.1971,0.0000,5.8305
2681.67,28.7253,17.7802,0.9451,1.6667,-10.0000
2681.83,17.5813,18.0653,0.0000,1.5860,0.4840
2682.00,11.6812,18.5421,0.0000,0.4425,6.8609
2682.17,14.2717,18.6250,-1.6983,0.0000,2.6551
2682.33,0.0262,19.5374,-19.5111,0.0000,0.0000
2682.50,15.7411,18.2155,-2.4744,0.0000,0.0000
2682.67,20.3173,19.3431,0.0000,0.1624,-0.9743
2682.83,19.5118,18.9620,0.0000,0.2540,-0.5498
2683.00,16.6336,18.4550,-0.2974,0.0000,1.5241
2683.17,30.2901,19.3167,0.6833,1.6667,-10.0000
2683.33,25.3097,19.1698,0.0000,2.6900,-6.1399
2683.50,0.0428,18.9100,-8.8672,1.0233,10.0000
2683.67,25.6798,18.9692,0.0000,2.1417,-6.7106
2683.83,14.2445,18.7606,0.0000,1.3891,4.5161
2684.00,25.5591,20.6207,0.0000,2.2121,-4.9384
2684.17,30.2496,19.6121,0.3879,3.8788,-10.0000
2684.33,0.0127,18.9868,-8.9741,2.2121,10.0000
2684.50,7.6414,20.0930,-2.4517,0.5455,10.0000
2684.67,9.7257,20.7175,-7.7190,0.0000,3.2728
2684.83,9.2841,19.6192,-10.3350,0.0000,0.0000
2685.00,19.6547,19.6102,0.0000,0.0074,-0.0445
2685.17,16.0665,20.8681,-4.7572,0.0000,0.0445
2685.33,22.2296,19.2325,0.0000,0.4995,-2.9971
2685.50,0.0200,19.3814,-16.3643,0.0000,2.9971
2685.67,12.0004,20.7951,-8.7947,0.0000,0.0000
2685.83,24.0886,20.1434,0.0000,0.6575,-3.9452
2686.00,19.5530,19.0873,0.0000,0.7352,-0.4657
2686.17,2.7805,20.7345,-13.5430,0.0000,4.4110
2686.33,13.5860,20.2336,-6.6476,0.0000,0.0000
2686.50,4.2409,20.1175,-15.8766,0.0000,0.0000
2686.67,19.9540,18.8417,0.0000,0.1854,-1.1123
2686.83,7.1583,19.5890,-11.3184,0.0000,1.1123
2687.00,6.3520,18.7134,-12.3614,0.0000,0.0000
2687.17,16.0996,18.4671,-2.3675,0.0000,0.0000
2687.33,27.0336,19.0407,0.0000,1.3322,-7.9930
2687.50,29.1516,18.9905,0.1611,2.9988,-10.0000
2687.67,16.2282,19.7227,0.0000,2.4164,3.4944
2687.83,23.8207,18.9449,0.0000,3.2290,-4.8758
2688.00,23.0357,19.0266,0.0000,3.8972,-4.0092
2688.17,10.3467,19.0898,0.0000,2.4401,8.7431
2688.33,0.0427,17.3989,-7.3562,0.7734,10.0000
2688.50,25.6375,18.0075,0.0000,2.0451,-7.6300
2688.67,21.1542,17.7544,0.0000,2.6117,-3.3998
2688.83,0.0000,17.5324,-7.5324,0.9450,10.0000
2689.00,0.0250,18.2661,-12.5709,0.0000,5.6701
2689.17,14.9798,17.5952,-2.6154,0.0000,0.0000
2689.33,0.0183,16.7101,-16.6918,0.0000,0.0000
2689.50,11.0038,17.2437,-6.2399,0.0000,0.0000
2689.67,24.0186,16.7755,0.0000,1.2072,-7.2431
2689.83,20.0433,16.9271,0.0000,1.7266,-3.1163
2690.00,0.0000,17.1974,-7.1974,0.0599,10.0000
2690.17,0.0062,15.8480,-15.4824,-0.0000,0.3593
2690.33,3.7586,15.7072,-11.9485,0.0000,-0.0000
2690.50,16.7169,15.4921,0.0000,0.2041,-1.2248
2690.67,16.6783,15.5890,0.0000,0.3857,-1.0893
2690.83,14.0668,14.8036,0.0000,0.2629,0.7368
2691.00,5.8080,15.3829,-7.9976,0.0000,1.5773
2691.17,14.5850,14.2915,0.0000,0.0489,-0.2935
2691.33,23.1808,15.0174,0.0000,1.4095,-8.1634
2691.50,24.0213,13.9458,0.0756,3.0761,-10.0000
2691.67,0.0000,14.2262,-4.2262,1.4095,10.0000
2691.83,0.0376,14.1010,-5.6065,0.0000,8.4569
2692.00,22.5712,13.2158,0.0000,1.5592,-9.3555
2692.17,23.9781,14.2087,0.0000,3.1875,-9.7695
2692.33,0.0000,13.9830,-3.9830,1.5208,10.0000
2692.50,0.0000,13.7197,-4.5948,0.0000,9.1249
2692.67,0.0377,12.5902,-12.5525,0.0000,0.0000
2692.83,22.5706,12.4659,0.1047,1.6667,-10.0000
2693.00,10.6577,12.4787,0.0000,1.3632,1.8211
2693.17,11.4988,11.9975,0.0000,1.2800,0.4987
2693.33,5.8079,11.6882,0.0000,0.3000,5.8804
2693.50,21.9087,12.1787,0.0000,1.9216,-9.7300
2693.67,24.0705,11.8370,2.2335,3.5883,-10.0000
2693.83,13.6992,11.4829,0.0000,3.9577,-2.2162
2694.00,0.0260,11.2191,-1.1931,2.2910,10.0000
2694.17,15.6031,11.5735,0.0000,2.9626,-4.0295
2694.33,7.6327,11.7810,0.0000,2.2712,4.1483
2694.50,0.0488,10.7061,-0.6573,0.6045,10.0000
2694.67,29.2379,11.1122,8.1257,2.2712,-10.0000
2694.83,0.0000,11.1010,-1.1010,0.6045,10.0000
2695.00,0.0000,10.9396,-7.3124,0.0000,3.6272
2695.17,0.0481,10.6382,-10.5900,0.0000,0.0000
2695.33,28.8405,10.8292,8.0112,1.6667,-10.0000
2695.50,0.0406,10.6113,-0.5706,0.0000,10.0000
2695.67,24.3725,10.4273,3.9452,1.6667,-10.0000
2695.83,24.7786,10.4059,4.3728,3.3333,-10.0000
2696.00,0.0232,10.1364,-0.1133,1.6667,10.0000
2696.17,13.9080,10.5488,0.0000,2.2265,-3.3592
2696.33,7.7797,9.7934,0.0000,1.8909,2.0137
2696.50,6.3441,10.4599,0.0000,1.2050,4.1158
2696.67,11.2976,10.0573,0.0000,1.4117,-1.2403
2696.83,23.2854,9.8963,3.3891,3.0783,-10.0000
2697.00,13.2240,9.8265,0.0000,3.6446,-3.3975
2697.17,15.5957,9.7403,0.0000,4.6205,-5.8554
2697.33,8.6017,10.4867,0.0000,4.3063,1.8849
2697.50,24.9349,10.3381,4.5968,5.9730,-10.0000
2697.67,18.0557,9.8234,0.0000,7.3451,-8.2323
2697.83,3.6888,9.8848,0.0000,6.3124,6.1960
2698.00,29.4007,10.3585,9.0421,7.9791,-10.0000
2698.17,10.5417,10.0672,0.0000,8.0581,-0.4745
2698.33,16.5632,10.6956,0.0000,9.0361,-5.8676
2698.50,13.9628,10.1730,0.0000,9.6677,-3.7898
2698.67,22.5835,10.4000,2.1835,11.3344,-10.0000
2698.83,26.8498,10.5972,6.2526,13.0010,-10.0000
2699.00,0.0443,10.1928,-0.1486,11.3344,10.0000
2699.17,26.5694,10.6566,5.9128,13.0010,-10.0000
2699.33,27.0885,10.3936,6.6949,14.6677,-10.0000
2699.50,20.8708,11.0345,0.0000,16.3071,-9.8362
2699.67,0.0213,10.7629,-0.7416,14.6404,10.0000
2699.83,12.7698,11.3592,0.0000,14.8755,-1.4105
2700.00,0.0000,11.3342,-1.3342,13.2088,10.0000
2700.17,0.0459,11.1109,-1.0650,11.5422,10.0000
2700.33,27.5277,11.8567,5.6710,13.2088,-10.0000
2700.50,9.0898,11.9001,0.0000,12.7405,2.8102
2700.67,8.2793,11.6332,0.0000,12.1815,3.3539
2700.83,7.0356,11.8312,0.0000,11.3822,4.7956
2701.00,9.3316,12.0688,0.0000,10.9260,2.7372
2701.17,4.9802,12.7294,0.0000,9.6345,7.7492
2701.33,21.0916,13.2289,0.0000,10.9449,-7.8628
2701.50,29.7447,13.2316,6.5132,12.6116,-10.0000
2701.67,5.3910,13.7821,0.0000,11.2131,8.3911
2701.83,9.0172,13.8935,0.0000,10.4004,4.8763
