Time,Wind Turbine,Periodic Consumer,Power To Grid,Battery Storage,Power from Battery
15.33,4.0303,15.9740,-1.9438,61.1135,10.0000
15.50,0.0245,15.1979,-5.1734,59.4468,10.0000
15.67,14.6953,15.9162,0.0000,59.2433,1.2209
15.83,25.8370,15.2494,0.5876,60.9100,-10.0000
16.00,29.7280,15.7916,3.9363,62.5766,-10.0000
16.17,0.0083,15.7807,-5.7723,60.9100,10.0000
16.33,5.0041,15.9305,-0.9264,59.2433,10.0000
16.50,14.1717,17.2772,0.0000,58.7257,3.1055
16.67,10.8113,17.0190,0.0000,57.6911,6.2077
16.83,28.5741,17.7500,0.8241,59.3578,-10.0000
17.00,24.5719,17.2976,0.0000,60.5702,-7.2743
17.17,11.6166,17.2924,0.0000,59.6242,5.6758
17.33,0.0443,17.8917,-7.8474,57.9575,10.0000
17.50,26.5748,17.0930,0.0000,59.5378,-9.4818
17.67,22.3299,17.2758,0.0000,60.3802,-5.0540
17.83,13.1847,18.8395,0.0000,59.4377,5.6549
18.00,16.7253,19.0685,0.0000,59.0472,2.3431
18.17,0.0482,17.7310,-7.6827,57.3805,10.0000
18.33,28.8804,18.0333,0.8472,59.0472,-10.0000
18.50,3.0844,19.1335,-6.0490,57.3805,10.0000
18.67,3.9609,19.8132,-5.8524,55.7138,10.0000
18.83,25.5110,19.5570,0.0000,56.7061,-5.9539
19.00,13.5321,19.2668,0.0000,55.7504,5.7347
19.17,25.2427,19.6160,0.0000,56.6881,-5.6266
19.33,10.9160,18.8840,0.0000,55.3601,7.9680
19.50,31.2840,20.4358,0.0000,57.0268,-10.0000
19.67,4.8355,20.4959,-5.6604,55.3601,10.0000
19.83,0.0339,20.5916,-10.5577,53.6935,10.0000
20.00,20.3541,19.9072,0.0000,53.7680,-0.4470
20.17,29.1063,20.0602,0.0000,55.2756,-9.0461
20.33,20.8047,20.2742,0.0000,55.3641,-0.5306
20.50,29.3820,19.7236,0.0000,56.9738,-9.6584
20.67,14.5754,20.9388,0.0000,55.9132,6.3634
20.83,1.0331,20.7012,-9.6681,54.2466,10.0000
21.00,8.3861,19.8853,-1.4992,52.5799,10.0000
21.17,19.9457,19.1774,0.0000,52.7079,-0.7683
21.33,27.8561,19.7920,0.0000,54.0520,-8.0641
21.50,13.5716,20.5661,0.0000,52.8862,6.9945
21.67,13.9710,20.6538,0.0000,51.7724,6.6828
21.83,21.5078,20.2680,0.0000,51.9791,-1.2398
22.00,12.2388,19.7473,0.0000,50.7277,7.5085
22.17,20.6325,19.2125,0.0000,50.9643,-1.4201
22.33,15.0211,18.7599,0.0000,50.3412,3.7387
22.50,10.1714,19.1349,0.0000,48.8473,8.9635
22.67,0.0138,19.6543,-9.6405,47.1806,10.0000
22.83,8.2836,19.4356,-1.1520,45.5140,10.0000
23.00,26.4305,18.7020,0.0000,46.8021,-7.7285
23.17,9.6850,18.4102,0.0000,45.3479,8.7252
23.33,27.2969,20.0952,0.0000,46.5481,-7.2017
23.50,22.0242,18.9945,0.0000,47.0531,-3.0297
23.67,3.3463,19.5634,-6.2172,45.3864,10.0000
23.83,19.2399,18.6411,0.0000,45.4862,-0.5988
24.00,26.6316,18.4224,0.0000,46.8544,-8.2092
24.17,25.4589,18.2951,0.0000,48.0484,-7.1638
24.33,7.6182,17.4224,0.0000,46.4143,9.8042
24.50,0.0000,18.5058,-8.5058,44.7477,10.0000
24.67,0.0382,17.4050,-7.3668,43.0810,10.0000
24.83,22.8936,17.5018,0.0000,43.9796,-5.3918
25.00,20.3866,18.2445,0.0000,44.3367,-2.1421
25.17,4.8517,17.2999,-2.4482,42.6700,10.0000
25.33,16.1088,17.2672,0.0000,42.4769,1.1584
25.50,29.4670,17.2418,2.2252,44.1436,-10.0000
25.67,19.7163,16.5263,0.0000,44.6752,-3.1900
25.83,5.9482,16.3068,-0.3586,43.0086,10.0000
26.00,20.8129,16.2056,0.0000,43.7765,-4.6073
26.17,21.7006,16.7043,0.0000,44.6092,-4.9963
26.33,5.3953,16.7488,-1.3535,42.9425,10.0000
26.50,28.7732,15.7736,2.9996,44.6092,-10.0000
26.67,15.1079,14.8207,0.0000,44.6570,-0.2872
26.83,21.1759,14.8377,0.0000,45.7134,-6.3382
27.00,20.9550,14.3595,0.0000,46.8127,-6.5955
27.17,10.3931,15.5425,0.0000,45.9544,5.1494
27.33,19.5081,15.2020,0.0000,46.6721,-4.3060
27.50,14.6529,14.6297,0.0000,46.6760,-0.0232
27.67,28.4492,13.7445,4.7047,48.3426,-10.0000
27.83,0.0238,13.9233,-3.8995,46.6760,10.0000
28.00,14.2299,13.9065,0.0000,46.7299,-0.3235
28.17,0.0212,12.9222,-2.9010,45.0632,10.0000
28.33,12.7055,13.2231,0.0000,44.9769,0.5176
28.50,1.9965,12.5913,-0.5948,43.3103,10.0000
28.67,0.0517,13.3187,-3.2670,41.6436,10.0000
28.83,31.0259,12.9441,7.0559,43.3103,-10.0000
29.00,26.0613,13.2224,2.8389,44.9769,-10.0000
29.17,8.1777,12.5482,0.0000,44.2485,4.3706
29.33,14.1330,11.6493,0.0000,44.6625,-2.4837
29.50,25.3142,12.6124,2.7018,46.3291,-10.0000
29.67,0.0316,11.4024,-1.3708,44.6625,10.0000
29.83,18.9775,11.9887,0.0000,45.8273,-6.9888
30.00,26.8503,11.5334,5.3169,47.4939,-10.0000
30.17,1.3363,11.3080,0.0000,45.8320,9.9717
30.33,26.5548,10.7489,5.8059,47.4986,-10.0000
30.50,17.2183,10.9382,0.0000,48.5453,-6.2801
30.67,20.6133,11.3361,0.0000,50.0915,-9.2772
30.83,23.7292,10.3504,3.3788,51.7582,-10.0000
31.00,30.0566,11.0195,8.9805,53.4249,-10.0000
31.17,21.7574,10.1182,1.6392,55.0915,-10.0000
31.33,6.9465,10.9227,0.0000,54.4288,3.9762
31.50,17.0412,10.0002,0.0000,55.6023,-7.0410
31.67,22.0145,10.5308,1.4837,57.2690,-10.0000
31.83,17.0262,9.9197,0.0000,58.4534,-7.1064
32.00,3.0401,10.5291,0.0000,57.2052,7.4890
32.17,13.0841,10.1593,0.0000,57.6927,-2.9248
32.33,0.0456,9.6390,0.0000,56.0938,9.5934
32.50,27.3455,9.8058,7.5397,57.7605,-10.0000
32.67,29.0112,10.4065,8.6047,59.4271,-10.0000
32.83,0.0106,10.4503,-0.4397,57.7605,10.0000
33.00,6.4049,10.0062,0.0000,57.1602,3.6014
33.17,33.9984,9.7831,10.2169,58.8269,-10.0000
33.33,6.8161,10.3070,0.0000,58.2451,3.4909
33.50,12.7300,9.9424,0.0000,58.7097,-2.7876
33.67,3.1173,10.0651,0.0000,57.5517,6.9478
33.83,17.1048,10.2236,0.0000,58.6986,-6.8812
34.00,0.0253,10.5055,-0.4802,57.0319,10.0000
34.17,15.1835,10.2208,0.0000,57.8590,-4.9627
34.33,22.1896,10.3624,1.8273,59.5257,-10.0000
34.50,0.0000,10.1150,-0.1150,57.8590,10.0000
34.67,0.0227,10.6120,-0.5893,56.1924,10.0000
34.83,13.6225,10.0170,0.0000,56.7933,-3.6056
35.00,26.0987,10.1797,5.9191,58.4600,-10.0000
35.17,4.4892,11.2108,0.0000,57.3397,6.7217
35.33,30.4414,11.0247,8.9753,59.0064,-10.0000
35.50,4.9704,11.1960,0.0000,57.9688,6.2256
35.67,12.3444,10.7763,0.0000,58.2301,-1.5682
35.83,8.2407,11.5893,0.0000,57.6720,3.3486
36.00,12.1944,11.1737,0.0000,57.8421,-1.0207
36.17,5.2849,11.5934,0.0000,56.7907,6.3085
36.33,10.3735,11.2925,0.0000,56.6376,0.9190
36.50,6.9463,11.7296,0.0000,55.8403,4.7833
36.67,26.6564,11.6573,4.9991,57.5070,-10.0000
36.83,22.4892,12.7006,0.0000,59.1384,-9.7886
37.00,17.7058,11.9884,0.0000,60.0913,-5.7174
37.17,6.6647,12.5264,0.0000,59.1144,5.8617
37.33,19.5651,13.2234,0.0000,60.1713,-6.3416
37.50,29.8343,13.4134,6.4209,61.8380,-10.0000
37.67,0.0190,12.7345,-2.7155,60.1713,10.0000
37.83,11.4147,13.1996,0.0000,59.8738,1.7849
38.00,10.8428,13.6285,0.0000,59.4096,2.7857
38.17,13.1989,13.5540,0.0000,59.3504,0.3551
38.33,0.0473,14.5097,-4.4625,57.6837,10.0000
38.50,28.3250,14.5153,3.8096,59.3504,-10.0000
38.67,3.6663,14.8476,-1.1813,57.6837,10.0000
38.83,5.8659,14.3889,0.0000,56.2632,8.5231
39.00,21.7125,14.1570,0.0000,57.5224,-7.5554
39.17,13.4637,15.3483,0.0000,57.2083,1.8845
39.33,14.4884,15.9778,0.0000,56.9601,1.4894
39.50,21.1706,15.5859,0.0000,57.8909,-5.5847
39.67,20.6828,16.2915,0.0000,58.6228,-4.3913
39.83,0.0361,15.3316,-5.2955,56.9561,10.0000
40.00,21.6525,16.3880,0.0000,57.8335,-5.2645
40.17,14.2912,17.1998,0.0000,57.3488,2.9086
40.33,24.3357,17.3845,0.0000,58.5073,-6.9512
40.50,11.5541,16.9594,0.0000,57.6064,5.4053
40.67,20.5951,16.5095,0.0000,58.2874,-4.0855
40.83,12.7169,18.0295,0.0000,57.4019,5.3127
41.00,19.7578,16.8250,0.0000,57.8907,-2.9328
41.17,1.8905,17.5460,-5.6556,56.2240,10.0000
41.33,26.2348,17.2681,0.0000,57.7185,-8.9668
41.50,14.8705,18.1636,0.0000,57.1696,3.2931
41.67,0.0359,17.6607,-7.6249,55.5030,10.0000
41.83,21.4774,17.8549,0.0000,56.1067,-3.6226
42.00,0.0090,19.0938,-9.0848,54.4401,10.0000
42.17,5.4018,18.9879,-3.5861,52.7734,10.0000
42.33,14.9877,18.1880,0.0000,52.2400,3.2003
42.50,10.6315,18.4789,0.0000,50.9321,7.8474
42.67,21.9497,19.1588,0.0000,51.3973,-2.7910
42.83,20.2918,19.9773,0.0000,51.4497,-0.3144
43.00,19.0349,18.6142,0.0000,51.5198,-0.4207
43.17,14.7940,18.4697,0.0000,50.9072,3.6757
43.33,28.4705,19.9377,0.0000,52.3293,-8.5328
43.50,7.6689,18.9515,-1.2826,50.6627,10.0000
43.67,23.8798,18.9035,0.0000,51.4920,-4.9763
43.83,17.6374,18.9346,0.0000,51.2759,1.2971
44.00,0.0112,19.7054,-9.6941,49.6092,10.0000
44.17,6.7380,18.9833,-2.2454,47.9425,10.0000
44.33,0.0124,20.8796,-10.8672,46.2759,10.0000
44.50,7.4315,19.0404,-1.6088,44.6092,10.0000
44.67,16.6949,19.9672,0.0000,44.0638,3.2723
44.83,19.7081,19.5352,0.0000,44.0926,-0.1729
45.00,17.5893,19.1580,0.0000,43.8312,1.5688
45.17,28.0380,19.4944,0.0000,45.2551,-8.5435
45.33,4.0785,20.0757,-5.9971,43.5884,10.0000
45.50,8.1690,19.0895,-0.9205,41.9218,10.0000
45.67,4.0565,19.7407,-5.6842,40.2551,10.0000
45.83,24.8666,20.7721,0.0000,40.9375,-4.0945
46.00,24.4531,19.8393,0.0000,41.7065,-4.6138
46.17,0.0257,19.4233,-9.3976,40.0398,10.0000
46.33,15.4072,20.6384,0.0000,39.1679,5.2312
46.50,16.7575,19.7381,0.0000,38.6712,2.9806
46.67,20.1448,18.9932,0.0000,38.8631,-1.1517
46.83,0.0286,19.5411,-9.5126,37.1964,10.0000
47.00,17.1301,19.3751,0.0000,36.8223,2.2450
47.17,3.4367,19.4328,-5.9960,35.1556,10.0000
47.33,27.4781,18.9202,0.0000,36.5819,-8.5579
47.50,14.7635,18.6505,0.0000,35.9341,3.8870
47.67,14.6674,19.3037,0.0000,35.1614,4.6364
47.83,28.2896,18.0362,0.2535,36.8280,-10.0000
48.00,24.9320,19.3375,0.0000,37.7605,-5.5945
48.17,21.9126,18.2783,0.0000,38.3662,-3.6343
48.33,9.9962,18.3588,0.0000,36.9724,8.3626
48.50,3.4766,17.3501,-3.8735,35.3057,10.0000
48.67,10.3391,17.7003,0.0000,34.0789,7.3612
48.83,2.5936,17.3501,-4.7565,32.4122,10.0000
49.00,24.2288,17.4343,0.0000,33.5446,-6.7944
49.17,12.9507,17.3128,0.0000,32.8176,4.3621
49.33,25.3656,16.7000,0.0000,34.2619,-8.6656
49.50,0.0214,17.5822,-7.5609,32.5952,10.0000
49.67,12.8282,16.3552,0.0000,32.0074,3.5270
49.83,16.8333,16.9902,0.0000,31.9812,0.1569
50.00,11.0563,15.6199,0.0000,31.2206,4.5636
50.17,24.9664,16.4677,0.0000,32.6371,-8.4987
50.33,14.3918,16.5078,0.0000,32.2844,2.1160
50.50,19.2324,15.6899,0.0000,32.8748,-3.5425
50.67,21.1614,15.5926,0.0000,33.8030,-5.5688
50.83,18.1201,14.8950,0.0000,34.3405,-3.2251
51.00,13.4710,15.4012,0.0000,34.0188,1.9301
51.17,22.8291,14.6176,0.0000,35.3874,-8.2115
51.33,7.4164,15.1543,0.0000,34.0977,7.7378
51.50,19.2242,13.8340,0.0000,34.9961,-5.3902
51.67,18.3391,14.6035,0.0000,35.6187,-3.7356
51.83,6.5081,14.3593,0.0000,34.3102,7.8511
52.00,15.9302,13.5971,0.0000,34.6990,-2.3331
52.17,5.6903,13.3777,0.0000,33.4178,7.6874
52.33,23.5972,12.7390,0.8582,35.0845,-10.0000
52.50,7.6025,12.9278,0.0000,34.1969,5.3253
52.67,0.0059,12.5615,-2.5555,32.5303,10.0000
52.83,3.6097,13.0926,0.0000,30.9498,9.4829
53.00,28.3574,12.9816,5.3758,32.6164,-10.0000
53.17,9.1224,12.9552,0.0000,31.9777,3.8327
53.33,8.5139,11.7380,0.0000,31.4403,3.2241
53.50,26.4181,12.1930,4.2251,33.1070,-10.0000
53.67,0.0143,11.7814,-1.7671,31.4403,10.0000
53.83,8.6137,11.4853,0.0000,30.9617,2.8717
54.00,16.2530,11.1323,0.0000,31.8152,-5.1207
54.17,29.0717,11.4440,7.6277,33.4818,-10.0000
54.33,11.4144,11.7813,0.0000,33.4207,0.3669
54.50,0.0487,10.8174,-0.7686,31.7540,10.0000
54.67,29.2223,11.2896,7.9327,33.4207,-10.0000
54.83,22.7797,10.9177,1.8620,35.0873,-10.0000
55.00,23.6457,10.3493,3.2965,36.7540,-10.0000
55.17,26.2594,10.7995,5.4599,38.4207,-10.0000
55.33,13.2550,10.8896,0.0000,38.8149,-2.3654
55.50,24.5893,10.8621,3.7272,40.4816,-10.0000
55.67,6.8489,10.6132,0.0000,39.8542,3.7643
55.83,0.0276,10.7483,-0.7207,38.1875,10.0000
56.00,16.5826,9.7749,0.0000,39.3221,-6.8077
56.17,29.8011,9.8663,9.9348,40.9888,-10.0000
56.33,27.0761,10.4169,6.6593,42.6555,-10.0000
56.50,12.4995,9.6331,0.0000,43.1332,-2.8665
56.67,21.6516,9.9471,1.7045,44.7999,-10.0000
56.83,25.1285,10.4076,4.7209,46.4666,-10.0000
57.00,18.9594,10.3918,0.0000,47.8945,-8.5676
57.17,24.7731,9.8301,4.9429,49.5611,-10.0000
57.33,10.3202,9.6248,0.0000,49.6771,-0.6954
57.50,3.1898,10.3981,0.0000,48.4757,7.2083
57.67,20.7114,10.1048,0.6066,50.1423,-10.0000
57.83,0.0499,9.9977,0.0000,48.4844,9.9477
58.00,29.9378,10.1836,9.7542,50.1510,-10.0000
58.17,17.9973,10.0490,0.0000,51.4758,-7.9483
58.33,15.1559,10.4901,0.0000,52.2534,-4.6658
58.50,13.4000,10.1105,0.0000,52.8016,-3.2894
58.67,3.6129,10.8483,0.0000,51.5957,7.2354
58.83,24.3666,10.7716,3.5950,53.2624,-10.0000
59.00,24.1938,10.7498,3.4440,54.9291,-10.0000
59.17,11.4368,10.8585,0.0000,55.0255,-0.5783
59.33,2.6822,11.1148,0.0000,53.6200,8.4326
59.50,0.0270,10.7810,-0.7540,51.9534,10.0000
59.67,16.2355,10.8094,0.0000,52.8577,-5.4260
59.83,20.4695,11.2546,0.0000,54.3935,-9.2149
60.00,20.6877,11.2735,0.0000,55.9626,-9.4143
60.17,3.1551,12.1044,-0.0000,54.4710,8.9493
60.33,20.8483,12.0979,0.0000,55.9294,-8.7503
60.50,17.7389,12.3099,0.0000,56.8342,-5.4290
60.67,17.7062,11.7402,0.0000,57.8285,-5.9659
60.83,7.6020,12.2131,0.0000,57.0600,4.6111
61.00,30.9047,12.6472,7.3528,58.7267,-10.0000
61.17,4.5874,12.6900,0.0000,57.3762,8.1026
61.33,27.6845,12.2796,5.4049,59.0429,-10.0000
61.50,5.0197,13.1508,0.0000,57.6877,8.1311
61.67,10.4090,13.0487,0.0000,57.2478,2.6397
61.83,25.9343,13.5240,2.4103,58.9144,-10.0000
62.00,9.9196,13.4219,0.0000,58.3307,3.5023
62.17,21.0912,14.1002,0.0000,59.4959,-6.9910
62.33,20.0364,14.5124,0.0000,60.4166,-5.5239
62.50,4.8048,13.6692,0.0000,58.9391,8.8644
62.67,23.2117,14.2956,0.0000,60.4252,-8.9161
62.83,11.3735,15.0166,0.0000,59.8180,3.6431
63.00,6.8792,14.9059,0.0000,58.4802,8.0267
63.17,16.1100,15.7026,0.0000,58.5481,-0.4073
63.33,21.9078,15.6129,0.0000,59.5972,-6.2949
63.50,23.4079,15.9454,0.0000,60.8410,-7.4625
63.67,0.0228,16.3109,-6.2880,59.1743,10.0000
63.83,13.6899,15.4454,0.0000,58.8817,1.7555
64.00,12.6945,16.0358,0.0000,58.3248,3.3412
64.17,30.1479,16.7141,3.2859,59.9915,-10.0000
64.33,14.7261,16.7503,0.0000,59.6542,2.0242
64.50,14.5779,17.4771,0.0000,59.1710,2.8992
64.67,29.0568,17.4186,1.6381,60.8376,-10.0000
64.83,14.9603,16.6302,0.0000,60.5593,1.6699
65.00,17.7788,17.8293,0.0000,60.5509,0.0505
65.17,17.1836,18.1292,0.0000,60.3933,0.9456
65.33,21.4398,17.9592,0.0000,60.9734,-3.4806
65.50,16.8557,18.1169,0.0000,60.7632,1.2612
65.67,5.2964,17.2806,-1.9842,59.0965,10.0000
65.83,27.5013,18.0258,0.0000,60.6758,-9.4755
66.00,22.9139,18.2111,0.0000,61.4596,-4.7028
66.17,21.5867,17.9504,0.0000,62.0656,-3.6362
66.33,0.0020,18.9501,-8.9481,60.3989,10.0000
66.50,1.2268,19.0569,-7.8301,58.7323,10.0000
66.67,29.8794,19.7848,0.0946,60.3989,-10.0000
66.83,28.3300,19.6185,0.0000,61.8509,-8.7115
67.00,18.6529,19.6667,0.0000,61.6819,1.0138
67.17,17.9765,18.9760,0.0000,61.5153,0.9995
67.33,11.2280,19.8674,0.0000,60.0754,8.6394
67.50,15.4679,19.9881,0.0000,59.3221,4.5201
67.67,21.4068,19.2093,0.0000,59.6883,-2.1975
67.83,19.2644,19.4830,0.0000,59.6519,0.2186
68.00,21.3980,19.7109,0.0000,59.9331,-1.6872
68.17,14.2718,19.5213,0.0000,59.0581,5.2496
68.33,21.9506,20.8440,0.0000,59.2426,-1.1066
68.50,26.2180,20.5770,0.0000,60.1827,-5.6410
68.67,11.7952,20.4327,0.0000,58.7432,8.6375
68.83,12.4058,20.6961,0.0000,57.3614,8.2903
69.00,15.6100,20.5094,0.0000,56.5449,4.8994
69.17,1.9561,19.3848,-7.4287,54.8782,10.0000
69.33,12.1589,19.2115,0.0000,53.7028,7.0526
69.50,8.9903,19.3417,-0.3514,52.0361,10.0000
69.67,9.8545,19.7724,0.0000,50.3831,9.9179
69.83,19.6587,19.0200,0.0000,50.4896,-0.6387
70.00,5.1750,20.0066,-4.8316,48.8229,10.0000
70.17,24.5946,20.5739,0.0000,49.4930,-4.0207
70.33,7.1156,19.1838,-2.0682,47.8264,10.0000
70.50,16.2193,19.0877,0.0000,47.3483,2.8684
70.67,11.1930,19.3630,0.0000,45.9866,8.1700
70.83,0.0116,19.8002,-9.7886,44.3199,10.0000
71.00,6.9668,18.6673,-1.7005,42.6533,10.0000
71.17,13.6962,18.6541,0.0000,41.8270,4.9579
71.33,13.6026,18.7392,0.0000,40.9709,5.1366
71.50,22.8866,19.8241,0.0000,41.4813,-3.0626
71.67,7.7661,19.1310,-1.3649,39.8146,10.0000
71.83,14.6971,19.3972,0.0000,39.0313,4.7001
72.00,21.2633,18.0154,0.0000,39.5726,-3.2479
72.17,11.1968,18.7796,0.0000,38.3088,7.5828
72.33,16.8670,18.6276,0.0000,38.0153,1.7605
72.50,30.2760,18.3036,1.6964,39.6820,-10.0000
72.67,5.5367,17.6420,-2.1054,38.0153,10.0000
72.83,8.5080,17.5724,0.0000,36.5046,9.0644
73.00,0.0275,18.4012,-8.3737,34.8379,10.0000
73.17,16.4941,16.5365,0.0000,34.8309,0.0424
73.33,6.9546,16.3568,0.0000,33.2638,9.4022
73.50,24.9375,17.5814,0.0000,34.4898,-7.3561
73.67,12.1878,17.0784,0.0000,33.6748,4.8905
73.83,0.0475,16.2013,-6.1537,32.0081,10.0000
74.00,28.5211,16.7251,1.7960,33.6748,-10.0000
74.17,27.3354,16.7037,0.6317,35.3414,-10.0000
74.33,7.1474,15.4179,0.0000,33.9630,8.2705
74.50,8.8224,15.7029,0.0000,32.8163,6.8805
74.67,0.0142,16.2310,-6.2169,31.1496,10.0000
74.83,8.5165,15.6621,0.0000,29.9587,7.1456
75.00,20.3003,15.6779,0.0000,30.7291,-4.6223
75.17,27.3617,14.2417,3.1200,32.3957,-10.0000
75.33,0.0098,14.8771,-4.8673,30.7291,10.0000
75.50,5.8445,14.6573,0.0000,29.2603,8.8128
75.67,0.0000,14.3055,-4.3055,27.5936,10.0000
75.83,0.0141,13.8070,-3.7929,25.9269,10.0000
76.00,8.4761,13.3436,0.0000,25.1157,4.8674
76.17,17.9501,13.2894,0.0000,25.8925,-4.6607
76.33,27.9280,12.9731,4.9550,27.5591,-10.0000
76.50,29.8317,13.1090,6.7228,29.2258,-10.0000
76.67,15.8782,13.5980,0.0000,29.6059,-2.2802
76.83,0.0163,12.3111,-2.2948,27.9392,10.0000
77.00,9.7491,12.0259,0.0000,27.5597,2.2768
77.17,2.8610,12.6818,0.0000,25.9229,9.8207
77.33,13.9548,11.7038,0.0000,26.2981,-2.2510
77.50,25.3647,11.8198,3.5449,27.9648,-10.0000
77.67,0.0167,12.3678,-2.3511,26.2981,10.0000
77.83,10.0304,12.2777,0.0000,25.9235,2.2473
