Time,Wind Turbine,Periodic Consumer,Power To Grid,Battery Storage,Power from Battery
h,kW,kW,kW,kWh,kW
1657.67,11.9459,16.1542,-4.2082,0.0000,0.0000
1657.83,7.3378,16.6016,-9.2638,0.0000,0.0000
1658.00,30.3686,16.5474,3.4526,1.6667,-10.0000
1658.17,3.3984,15.5846,-2.1862,0.0000,10.0000
1658.33,24.5108,16.4379,0.0000,1.3455,-8.0729
1658.50,7.1906,15.4567,-0.1931,0.0000,8.0729
1658.67,13.9494,15.9696,-2.0202,0.0000,0.0000
1658.83,11.8271,14.8855,-3.0584,0.0000,0.0000
1659.00,14.9067,14.6496,0.0000,0.0428,-0.2571
1659.17,24.4755,14.7586,0.0000,1.6623,-9.7169
1659.33,6.7863,14.7792,0.0000,0.3302,7.9929
1659.50,20.2860,14.0854,0.0000,1.3636,-6.2006
1659.67,14.0526,14.2919,0.0000,1.3237,0.2394
1659.83,18.8200,14.6086,0.0000,2.0256,-4.2114
1660.00,19.1816,14.4447,0.0000,2.8151,-4.7368
1660.17,0.0270,14.1738,-4.1468,1.1484,10.0000
1660.33,16.1917,13.2262,0.0000,1.6427,-2.9655
1660.50,5.7371,13.3956,0.0000,0.3663,7.6585
1660.67,29.7312,12.8001,6.9311,2.0329,-10.0000
1660.83,0.0454,13.0250,-2.9796,0.3663,10.0000
1661.00,27.2345,12.9021,4.3325,2.0329,-10.0000
1661.17,28.6505,12.9984,5.6521,3.6996,-10.0000
1661.33,8.2429,12.7409,0.0000,2.9499,4.4980
1661.50,13.2189,11.4467,0.0000,3.2453,-1.7722
1661.67,10.9501,12.3527,0.0000,3.0115,1.4026
1661.83,26.4285,11.7710,4.6576,4.6782,-10.0000
1662.00,2.7573,11.7555,0.0000,3.1785,8.9983
1662.17,3.9228,10.9385,0.0000,2.0092,7.0157
1662.33,12.1289,11.5871,0.0000,2.0995,-0.5418
1662.50,11.1062,10.7741,0.0000,2.1548,-0.3321
1662.67,0.0204,11.2893,-1.2689,0.4882,10.0000
1662.83,12.2423,10.6136,0.0000,0.7596,-1.6286
1663.00,13.1117,10.9751,0.0000,1.1157,-2.1366
1663.17,2.9856,10.0860,-0.4062,0.0000,6.6941
1663.33,19.3599,10.7500,0.0000,1.4350,-8.6099
1663.50,0.0397,10.4323,-1.7827,0.0000,8.6099
1663.67,23.7641,10.0366,3.7275,1.6667,-10.0000
1663.83,0.0000,10.4777,-0.4777,0.0000,10.0000
1664.00,0.0094,10.3472,-10.3378,0.0000,0.0000
1664.17,5.6462,9.9913,-4.3451,0.0000,0.0000
1664.33,0.0351,10.2750,-10.2399,0.0000,0.0000
1664.50,21.0379,10.4263,0.6116,1.6667,-10.0000
1664.67,14.9907,10.3168,0.0000,2.4457,-4.6739
1664.83,21.2775,9.5897,1.6878,4.1123,-10.0000
1665.00,4.8378,10.5001,0.0000,3.1686,5.6623
1665.17,25.2011,9.9633,5.2377,4.8353,-10.0000
1665.33,9.6317,9.5627,0.0000,4.8468,-0.0691
1665.50,8.7206,10.4395,0.0000,4.5603,1.7189
1665.67,27.7613,9.8126,7.9487,6.2270,-10.0000
1665.83,15.6035,10.1752,0.0000,7.1317,-5.4283
1666.00,8.4462,10.3309,0.0000,6.8176,1.8847
1666.17,21.3734,9.8330,1.5403,8.4842,-10.0000
1666.33,0.0325,10.7330,-0.7005,6.8176,10.0000
1666.50,19.5041,10.7989,0.0000,8.2684,-8.7052
1666.67,28.6982,10.1573,8.5409,9.9351,-10.0000
1666.83,26.8284,10.3545,6.4739,11.6018,-10.0000
1667.00,4.1493,10.2133,0.0000,10.5911,6.0640
1667.17,15.4637,11.0260,0.0000,11.3307,-4.4377
1667.33,0.0452,11.0574,-1.0123,9.6640,10.0000
1667.50,27.0545,10.6758,6.3787,11.3307,-10.0000
1667.67,4.5070,10.8931,0.0000,10.2663,6.3861
1667.83,16.9931,11.6376,0.0000,11.1589,-5.3556
1668.00,8.4279,11.8301,0.0000,10.5919,3.4022
1668.17,7.3922,11.3759,0.0000,9.9280,3.9837
1668.33,10.0588,11.2632,0.0000,9.7272,1.2044
1668.50,0.0000,11.4359,-1.4359,8.0606,10.0000
1668.67,0.0000,11.6465,-1.6465,6.3939,10.0000
1668.83,0.0399,12.0126,-1.9727,4.7272,10.0000
1669.00,23.9098,11.9750,1.9349,6.3939,-10.0000
1669.17,0.0256,13.2024,-3.1768,4.7272,10.0000
1669.33,15.3471,12.7867,0.0000,5.1540,-2.5604
1669.50,0.0072,13.2505,-3.2433,3.4873,10.0000
1669.67,4.3168,12.5464,0.0000,2.1157,8.2296
1669.83,8.5989,13.0545,0.0000,1.3731,4.4556
1670.00,24.1257,13.9214,0.2043,3.0398,-10.0000
1670.17,0.0287,13.3323,-3.3036,1.3731,10.0000
1670.33,17.2317,13.8880,0.0000,1.9304,-3.3437
1670.50,26.7908,13.8188,2.9720,3.5970,-10.0000
1670.67,0.0500,14.4224,-4.3724,1.9304,10.0000
1670.83,29.9646,14.1298,5.8349,3.5970,-10.0000
1671.00,15.0744,15.2564,0.0000,3.5667,0.1820
1671.17,0.0000,15.4485,-5.4485,1.9001,10.0000
1671.33,0.0157,14.8116,-4.7960,0.2334,10.0000
1671.50,9.4281,15.7790,-4.9506,0.0000,1.4003
1671.67,28.9201,15.7131,3.2069,1.6667,-10.0000
1671.83,25.8620,16.1142,0.0000,3.2913,-9.7478
1672.00,19.1816,16.6228,0.0000,3.7178,-2.5588
1672.17,21.4771,16.1795,0.0000,4.6007,-5.2976
1672.33,13.8866,16.4852,0.0000,4.1676,2.5986
1672.50,24.8519,16.5459,0.0000,5.5519,-8.3060
1672.67,4.8068,17.5816,-2.7748,3.8853,10.0000
1672.83,11.6030,17.3227,0.0000,2.9320,5.7197
1673.00,6.4066,17.3901,-0.9835,1.2653,10.0000
1673.17,27.7490,17.8173,0.0000,2.9206,-9.9317
1673.33,27.6351,17.1510,0.4842,4.5873,-10.0000
1673.50,10.4128,17.5602,0.0000,3.3960,7.1474
1673.67,0.0109,18.8216,-8.8107,1.7294,10.0000
1673.83,6.5557,18.0171,-1.4614,0.0627,10.0000
1674.00,12.5963,19.0689,-6.0964,0.0000,0.3762
1674.17,4.5455,17.9435,-13.3980,0.0000,0.0000
1674.33,9.8042,18.2241,-8.4199,0.0000,0.0000
1674.50,23.6456,19.1233,0.0000,0.7537,-4.5223
1674.67,0.0000,18.3257,-13.8034,0.0000,4.5223
1674.83,0.0151,18.4713,-18.4563,0.0000,0.0000
1675.00,9.0548,19.9381,-10.8832,0.0000,0.0000
1675.17,11.6767,20.1372,-8.4605,0.0000,0.0000
1675.33,20.4099,19.8179,0.0000,0.0987,-0.5920
1675.50,26.2337,20.4847,0.0000,1.0568,-5.7490
1675.67,12.3577,19.6619,-0.9632,0.0000,6.3410
1675.83,28.0542,19.0198,0.0000,1.5057,-9.0343
1676.00,16.5021,19.8048,0.0000,0.9553,3.3027
1676.17,22.8205,18.9161,0.0000,1.6060,-3.9044
1676.33,21.8380,20.4470,0.0000,1.8378,-1.3910
1676.50,9.3135,20.0674,-0.7539,0.1712,10.0000
1676.67,18.9337,20.2610,-0.3002,0.0000,1.0270
1676.83,14.1574,20.8122,-6.6547,0.0000,0.0000
1677.00,22.9502,19.9067,0.0000,0.5073,-3.0436
1677.17,11.4617,20.3153,-5.8100,0.0000,3.0436
1677.33,0.0336,19.9746,-19.9410,0.0000,0.0000
1677.50,20.1839,19.6194,0.0000,0.0941,-0.5644
1677.67,16.7463,19.5288,-2.2182,0.0000,0.5644
1677.83,20.8555,19.0912,0.0000,0.2941,-1.7644
1678.00,22.9431,20.4443,0.0000,0.7105,-2.4988
1678.17,24.7372,19.2823,0.0000,1.6197,-5.4549
1678.33,18.1997,19.0922,0.0000,1.4709,0.8925
1678.50,0.0141,19.2432,-10.4036,0.0000,8.8255
1678.67,8.4611,19.6650,-11.2038,0.0000,0.0000
1678.83,0.0000,19.2735,-19.2735,0.0000,0.0000
1679.00,0.0117,18.9235,-18.9118,0.0000,0.0000
1679.17,7.0449,18.5471,-11.5023,0.0000,0.0000
1679.33,15.6840,19.1786,-3.4946,0.0000,0.0000
1679.50,3.6182,19.5680,-15.9498,0.0000,0.0000
1679.67,28.6742,18.2168,0.4574,1.6667,-10.0000
1679.83,0.0062,19.0092,-9.0029,0.0000,10.0000
1680.00,3.7667,19.0500,-15.2833,0.0000,0.0000
1680.17,24.5580,18.1216,0.0000,1.0727,-6.4363
1680.33,25.5256,18.2323,0.0000,2.2883,-7.2933
1680.50,3.7096,17.5045,-3.7949,0.6216,10.0000
1680.67,16.0819,18.4053,0.0000,0.2344,2.3235
1680.83,3.9995,17.4105,-12.0049,0.0000,1.4062
1681.00,0.0475,17.0709,-17.0234,0.0000,0.0000
1681.17,28.4679,17.9041,0.5638,1.6667,-10.0000
1681.33,0.0050,17.7362,-7.7312,0.0000,10.0000
1681.50,3.0016,17.5589,-14.5574,0.0000,0.0000
1681.67,11.7214,17.5233,-5.8019,0.0000,0.0000
1681.83,21.9296,16.7587,0.0000,0.8618,-5.1709
1682.00,0.0000,17.0369,-11.8660,0.0000,5.1709
1682.17,0.0494,16.8340,-16.7846,0.0000,0.0000
1682.33,29.6582,15.5450,4.1131,1.6667,-10.0000
1682.50,28.6469,15.6677,2.9792,3.3333,-10.0000
1682.67,0.0000,16.0427,-6.0427,1.6667,10.0000
1682.83,0.0087,14.9654,-4.9566,0.0000,10.0000
1683.00,5.2825,15.6274,-10.3448,0.0000,0.0000
1683.17,30.6609,15.5029,4.4971,1.6667,-10.0000
1683.33,13.7762,14.2247,0.0000,1.5919,0.4485
1683.50,15.7709,14.7109,0.0000,1.7686,-1.0599
1683.67,26.4924,14.0242,2.4682,3.4352,-10.0000
1683.83,15.6010,13.5007,0.0000,3.7853,-2.1003
1684.00,0.0188,13.7573,-3.7386,2.1186,10.0000
1684.17,11.2538,14.0170,0.0000,1.6581,2.7631
1684.33,0.0000,12.9636,-3.0150,0.0000,9.9486
1684.50,0.0405,13.8122,-13.7717,0.0000,0.0000
1684.67,24.3201,13.5336,0.7865,1.6667,-10.0000
1684.83,26.4314,12.6185,3.8129,3.3333,-10.0000
1685.00,15.5600,13.0049,0.0000,3.7592,-2.5551
1685.17,21.9300,12.4991,0.0000,5.3310,-9.4308
1685.33,7.4906,12.7410,0.0000,4.4559,5.2503
1685.50,29.2406,12.2420,6.9986,6.1226,-10.0000
1685.67,0.0327,12.2585,-2.2258,4.4559,10.0000
1685.83,19.6252,11.6362,0.0000,5.7874,-7.9890
1686.00,12.4376,11.0056,0.0000,6.0261,-1.4320
1686.17,19.5700,11.0504,0.0000,7.4460,-8.5196
1686.33,26.8977,11.3229,5.5747,9.1127,-10.0000
1686.50,4.5536,10.7762,0.0000,8.0756,6.2226
1686.67,3.2706,10.9319,0.0000,6.7987,7.6614
1686.83,16.9640,10.8596,0.0000,7.8161,-6.1044
1687.00,10.7779,10.6572,0.0000,7.8362,-0.1207
1687.17,0.0000,10.4446,-0.4446,6.1695,10.0000
1687.33,0.0001,10.5769,-0.5767,4.5029,10.0000
1687.50,0.0827,10.8088,-0.7261,2.8362,10.0000
1687.67,0.0362,10.1113,-0.0751,1.1695,10.0000
1687.83,21.7251,10.5211,1.2040,2.8362,-10.0000
1688.00,7.0771,10.2622,0.0000,2.3054,3.1851
1688.17,11.8241,9.6452,0.0000,2.6685,-2.1789
1688.33,0.0328,10.4563,-0.4235,1.0018,10.0000
1688.50,19.6706,10.2704,0.0000,2.5685,-9.4002
1688.67,9.2425,10.0755,0.0000,2.4297,0.8330
1688.83,6.9669,10.0926,0.0000,1.9088,3.1257
1689.00,0.0000,9.6589,0.0000,0.2989,9.6589
1689.17,0.0319,10.4655,-8.6400,0.0000,1.7936
1689.33,19.0892,10.1905,0.0000,1.4831,-8.8986
1689.50,0.0000,9.9452,-1.0465,0.0000,8.8986
1689.67,0.0000,9.7575,-9.7575,0.0000,0.0000
1689.83,0.0000,10.0395,-10.0395,0.0000,0.0000
1690.00,0.0477,10.3257,-10.2780,0.0000,0.0000
1690.17,28.6382,9.9908,8.6473,1.6667,-10.0000
1690.33,22.8704,10.0923,2.7781,3.3333,-10.0000
1690.50,14.2967,10.3636,0.0000,3.9888,-3.9331
1690.67,0.0000,10.6400,-0.6400,2.3222,10.0000
1690.83,0.0082,10.4066,-0.3984,0.6555,10.0000
1691.00,4.9414,10.6570,-1.7825,0.0000,3.9331
1691.17,24.0095,10.3801,3.6294,1.6667,-10.0000
1691.33,27.3068,10.8370,6.4697,3.3333,-10.0000
1691.50,12.9168,10.4597,0.0000,3.7429,-2.4572
1691.67,16.5935,11.4696,0.0000,4.5969,-5.1239
1691.83,12.7400,11.7888,0.0000,4.7554,-0.9512
1692.00,9.6852,11.9322,0.0000,4.3809,2.2470
1692.17,18.1163,11.9993,0.0000,5.4004,-6.1170
1692.33,4.5210,11.3630,0.0000,4.2600,6.8420
1692.50,5.3683,11.7079,0.0000,3.2034,6.3396
1692.67,13.6093,11.7104,0.0000,3.5199,-1.8989
1692.83,17.8245,12.0533,0.0000,4.4818,-5.7712
1693.00,0.0433,12.0748,-2.0315,2.8151,10.0000
1693.17,25.9166,13.1323,2.7843,4.4818,-10.0000
1693.33,0.0140,13.3368,-3.3228,2.8151,10.0000
1693.50,8.4002,12.5485,0.0000,2.1237,4.1484
1693.67,0.0000,13.5422,-3.5422,0.4570,10.0000
1693.83,0.0377,13.3035,-10.5236,0.0000,2.7423
1694.00,22.5701,13.2883,0.0000,1.5470,-9.2819
1694.17,4.0285,14.4144,-1.1040,0.0000,9.2819
1694.33,30.9089,14.5840,5.4160,1.6667,-10.0000
1694.50,9.5547,13.7448,0.0000,0.9683,4.1902
1694.67,17.0575,14.2999,0.0000,1.4279,-2.7577
1694.83,13.3837,15.2524,0.0000,1.1165,1.8687
1695.00,22.0715,14.9666,0.0000,2.3006,-7.1048
1695.17,13.7234,14.5171,0.0000,2.1683,0.7938
1695.33,16.0004,15.0335,0.0000,2.3295,-0.9669
1695.50,2.8628,15.1458,-2.2831,0.6628,10.0000
1695.67,14.4766,16.3417,0.0000,0.3520,1.8651
1695.83,20.2944,15.3146,0.0000,1.1819,-4.9798
1696.00,0.0332,16.1919,-9.0672,0.0000,7.0915
1696.17,19.9138,16.4101,0.0000,0.5840,-3.5037
1696.33,17.5841,17.2075,0.0000,0.6467,-0.3767
1696.50,10.1934,17.3476,-3.2738,0.0000,3.8804
1696.67,6.8268,16.1695,-9.3427,0.0000,0.0000
1696.83,9.4439,17.0678,-7.6239,0.0000,0.0000
1697.00,14.3288,17.1559,-2.8271,0.0000,0.0000
1697.17,27.7228,17.1425,0.5803,1.6667,-10.0000
1697.33,25.3049,17.2974,0.0000,3.0013,-8.0075
1697.50,14.9379,18.0029,0.0000,2.4904,3.0650
1697.67,5.0637,18.6626,-3.5989,0.8237,10.0000
1697.83,0.0154,17.8509,-12.8930,-0.0000,4.9425
1698.00,9.2576,18.2008,-8.9433,0.0000,-0.0000
1698.17,24.4728,18.0432,0.0000,1.0716,-6.4295
1698.33,14.0315,19.4789,0.0000,0.1637,5.4474
1698.50,0.0312,19.5596,-18.5462,0.0000,0.9821
1698.67,18.7364,19.1161,-0.3797,0.0000,0.0000
1698.83,14.6041,18.4134,-3.8093,0.0000,0.0000
1699.00,9.1812,19.6041,-10.4228,0.0000,0.0000
1699.17,13.2723,18.5151,-5.2428,0.0000,0.0000
1699.33,8.2991,19.8678,-11.5687,0.0000,0.0000
1699.50,7.2161,18.6086,-11.3926,0.0000,0.0000
1699.67,12.7290,18.7322,-6.0032,0.0000,0.0000
1699.83,12.4171,19.8853,-7.4682,0.0000,0.0000
1700.00,14.8750,19.2001,-4.3251,0.0000,0.0000
1700.17,24.6571,20.2543,0.0000,0.7338,-4.4028
1700.33,0.0252,19.1286,-14.7006,0.0000,4.4028
1700.50,15.1690,20.0888,-4.9198,0.0000,0.0000
1700.67,29.4298,19.4475,0.0000,1.6637,-9.9823
1700.83,17.4920,19.3365,0.0000,1.3563,1.8445
1701.00,24.3385,20.6137,0.0000,1.9771,-3.7248
1701.17,3.7385,19.8147,-6.0763,0.3104,10.0000
1701.33,0.0427,19.2560,-17.3506,0.0000,1.8627
1701.50,25.5828,20.5161,0.0000,0.8444,-5.0667
1701.67,8.0669,20.3757,-7.2421,0.0000,5.0667
1701.83,0.0060,20.6090,-20.6030,0.0000,0.0000
1702.00,3.5904,19.5476,-15.9571,0.0000,0.0000
1702.17,4.1382,19.3039,-15.1657,0.0000,0.0000
1702.33,27.1618,20.0921,0.0000,1.1783,-7.0697
1702.50,14.9176,19.9083,0.0000,0.3465,4.9907
1702.67,0.0112,19.6268,-17.5366,0.0000,2.0790
1702.83,6.7276,19.9783,-13.2507,0.0000,0.0000
1703.00,0.0204,19.1908,-19.1704,0.0000,0.0000
1703.17,12.2493,19.5465,-7.2972,0.0000,0.0000
1703.33,24.8681,18.8786,0.0000,0.9983,-5.9895
1703.50,4.7508,18.9738,-8.2334,0.0000,5.9895
1703.67,3.1568,18.2935,-15.1368,0.0000,0.0000
1703.83,4.7794,19.5577,-14.7783,0.0000,0.0000
1704.00,21.4906,18.4924,0.0000,0.4997,-2.9982
1704.17,10.3682,17.5777,-4.2113,0.0000,2.9982
1704.33,7.6928,17.9538,-10.2610,0.0000,0.0000
1704.50,9.5685,18.2612,-8.6927,0.0000,0.0000
1704.67,10.8611,17.1677,-6.3067,0.0000,0.0000
1704.83,14.5181,17.4866,-2.9685,0.0000,0.0000
1705.00,2.8418,16.9909,-14.1491,0.0000,0.0000
1705.17,13.0321,17.6679,-4.6358,0.0000,0.0000
1705.33,11.6432,16.5202,-4.8771,0.0000,0.0000
1705.50,29.1833,16.2819,2.9014,1.6667,-10.0000
1705.67,10.9179,16.6741,0.0000,0.7073,5.7562
1705.83,0.0197,16.5718,-12.3083,0.0000,4.2438
1706.00,11.8193,16.9001,-5.0807,0.0000,0.0000
1706.17,24.5957,15.9072,0.0000,1.4481,-8.6885
1706.33,4.7443,16.2529,-2.8201,0.0000,8.6885
1706.50,17.5112,15.2268,0.0000,0.3807,-2.2844
1706.67,2.8961,16.0599,-10.8794,0.0000,2.2844
1706.83,0.0000,15.7171,-15.7171,0.0000,0.0000
1707.00,0.0050,15.3861,-15.3811,0.0000,0.0000
1707.17,2.9763,15.3473,-12.3709,0.0000,0.0000
1707.33,3.3455,14.2392,-10.8937,0.0000,0.0000
1707.50,18.5878,14.7767,0.0000,0.6352,-3.8111
1707.67,13.8281,14.2322,0.0000,0.5678,0.4041
1707.83,7.4010,13.7680,-2.9599,0.0000,3.4070
1708.00,23.6298,13.9122,0.0000,1.6196,-9.7176
1708.17,0.0331,13.8828,-4.1321,0.0000,9.7176
1708.33,19.8865,13.9215,0.0000,0.9942,-5.9650
1708.50,22.0270,12.7541,0.0000,2.5396,-9.2728
1708.67,14.0433,12.9780,0.0000,2.7172,-1.0653
1708.83,0.2309,12.8762,-2.6453,1.0505,10.0000
1709.00,0.0060,12.2477,-5.9385,0.0000,6.3031
1709.17,3.6173,11.9031,-8.2858,0.0000,0.0000
1709.33,0.0000,11.6575,-11.6575,0.0000,0.0000
1709.50,0.0321,12.4607,-12.4286,0.0000,0.0000
1709.67,19.2328,11.3935,0.0000,1.3065,-7.8393
1709.83,4.5085,11.1555,0.0000,0.1987,6.6470
1710.00,0.0316,11.5459,-10.3220,-0.0000,1.1922
1710.17,18.9877,11.6794,0.0000,1.2181,-7.3083
1710.33,24.9489,10.7403,4.2086,2.8847,-10.0000
1710.50,0.0060,10.9048,-0.8988,1.2181,10.0000
1710.67,3.6047,10.9758,-0.0627,0.0000,7.3083
1710.83,2.9384,10.3252,-7.3868,0.0000,0.0000
1711.00,2.9915,10.9044,-7.9130,0.0000,0.0000
1711.17,0.0348,10.6086,-10.5738,0.0000,0.0000
1711.33,20.8643,10.2560,0.6084,1.6667,-10.0000
1711.50,25.1233,10.1371,4.9862,3.3333,-10.0000
1711.67,15.0679,9.9776,0.0000,4.1817,-5.0903
1711.83,0.0108,10.3175,-0.3068,2.5151,10.0000
1712.00,6.4836,9.9295,0.0000,1.9407,3.4459
1712.17,14.2421,10.4371,0.0000,2.5749,-3.8050
1712.33,0.0000,10.5925,-0.5925,0.9083,10.0000
1712.50,0.0000,9.7840,-4.3345,0.0000,5.4495
1712.67,0.0075,9.7069,-9.6994,0.0000,0.0000
1712.83,4.5233,9.8136,-5.2903,0.0000,0.0000
1713.00,2.9467,10.1458,-7.1991,0.0000,0.0000
1713.17,31.0656,9.5293,10.4707,1.6667,-10.0000
1713.33,0.0462,9.9957,0.0000,0.0084,9.9495
1713.50,27.6920,9.8259,7.8660,1.6751,-10.0000
1713.67,0.0346,10.3583,-0.3237,0.0084,10.0000
1713.83,20.7226,10.1279,0.5947,1.6751,-10.0000
1714.00,4.9441,10.6242,0.0000,0.7284,5.6802
1714.17,19.0504,9.8485,0.0000,2.2620,-9.2019
1714.33,0.0188,10.0374,-0.0186,0.5954,10.0000
1714.50,11.2610,10.6770,0.0000,0.6927,-0.5840
1714.67,11.8800,10.1009,0.0000,0.9892,-1.7791
1714.83,0.0452,10.3166,-4.3361,0.0000,5.9353
1715.00,27.0833,10.1797,6.9036,1.6667,-10.0000
1715.17,0.0130,10.7227,-0.7097,0.0000,10.0000
1715.33,7.8183,10.3769,-2.5587,0.0000,0.0000
1715.50,24.0532,10.8280,3.2252,1.6667,-10.0000
1715.67,0.0000,11.2606,-1.2606,0.0000,10.0000
1715.83,0.0000,10.7588,-10.7588,0.0000,0.0000
1716.00,0.0000,11.0918,-11.0918,0.0000,0.0000
1716.17,0.0300,11.3792,-11.3492,0.0000,0.0000
1716.33,17.9470,11.9452,0.0000,1.0003,-6.0018
1716.50,0.0000,11.6512,-5.6495,0.0000,6.0018
1716.67,0.0000,12.3191,-12.3191,0.0000,0.0000
1716.83,0.0073,12.4343,-12.4270,0.0000,0.0000
1717.00,4.4022,11.8755,-7.4733,0.0000,0.0000
1717.17,0.0473,12.3575,-12.3102,0.0000,0.0000
1717.33,28.3424,12.6421,5.7003,1.6667,-10.0000
1717.50,11.8493,13.6330,0.0000,1.3694,1.7837
1717.67,24.3406,13.2280,1.1126,3.0360,-10.0000
1717.83,6.5644,13.6595,0.0000,1.8535,7.0951
1718.00,5.3814,13.9611,-0.0000,0.4236,8.5797
1718.17,0.4891,14.1436,-11.1131,0.0000,2.5414
1718.33,26.1627,13.5068,2.6559,1.6667,-10.0000
1718.50,0.0483,13.5299,-3.4816,0.0000,10.0000
1718.67,28.9604,14.8614,4.0989,1.6667,-10.0000
1718.83,10.0528,14.2495,0.0000,0.9672,4.1967
1719.00,14.0474,14.5755,0.0000,0.8792,0.5281
1719.17,0.0470,15.0136,-9.6914,0.0000,5.2752
1719.33,28.1438,15.9345,2.2093,1.6667,-10.0000
1719.50,5.8818,15.0372,0.0000,0.1408,9.1554
1719.67,20.9556,16.1637,0.0000,0.9394,-4.7919
1719.83,0.0385,15.3679,-9.6930,0.0000,5.6364
1720.00,23.0737,15.6035,0.0000,1.2450,-7.4702
1720.17,12.6249,17.0978,0.0000,0.4996,4.4729
1720.33,12.6781,17.4370,-1.7616,0.0000,2.9973
1720.50,0.0340,16.0837,-16.0497,0.0000,0.0000
1720.67,20.3951,17.3805,0.0000,0.5024,-3.0146
1720.83,0.0228,17.3416,-14.3042,0.0000,3.0146
1721.00,13.6917,16.5428,-2.8511,0.0000,0.0000
1721.17,10.3562,18.3015,-7.9453,0.0000,0.0000
1721.33,14.1573,17.8096,-3.6523,0.0000,0.0000
1721.50,0.0403,18.2397,-18.1994,0.0000,0.0000
1721.67,24.1483,17.3007,0.0000,1.1413,-6.8476
1721.83,10.2338,18.6223,-1.5409,0.0000,6.8476
1722.00,10.7330,18.0650,-7.3319,0.0000,0.0000
1722.17,3.3854,19.0881,-15.7026,0.0000,0.0000
1722.33,0.0109,18.6392,-18.6283,0.0000,0.0000
1722.50,6.5461,19.2952,-12.7491,0.0000,0.0000
1722.67,0.0460,19.4742,-19.4282,0.0000,0.0000
1722.83,27.5598,18.7378,0.0000,1.4703,-8.8219
1723.00,6.1566,19.9392,-4.9607,0.0000,8.8219
1723.17,14.7643,20.0355,-5.2712,0.0000,0.0000
1723.33,21.2062,19.2331,0.0000,0.3289,-1.9732
1723.50,13.1983,18.7245,-3.5530,0.0000,1.9732
1723.67,0.0426,18.8985,-18.8559,0.0000,0.0000
1723.83,25.5888,18.7735,0.0000,1.1359,-6.8153
1724.00,28.9843,19.5752,0.0000,2.7041,-9.4092
1724.17,3.3667,20.6977,-7.3310,1.0374,10.0000
1724.33,7.0311,19.3047,-6.0491,0.0000,6.2244
1724.50,3.0318,20.2112,-17.1794,0.0000,0.0000
1724.67,0.0177,19.5090,-19.4913,0.0000,0.0000
1724.83,10.6220,20.6880,-10.0660,0.0000,0.0000
1725.00,10.5884,19.4604,-8.8720,0.0000,0.0000
1725.17,29.8892,20.0174,0.0000,1.6453,-9.8719
1725.33,0.0018,20.0606,-10.1869,0.0000,9.8719
1725.50,1.1522,20.9395,-19.7873,0.0000,0.0000
1725.67,29.3770,19.3544,0.0226,1.6667,-10.0000
1725.83,5.5663,20.6421,-5.0758,0.0000,10.0000
1726.00,21.1172,19.4570,0.0000,0.2767,-1.6601
1726.17,4.9557,18.8833,-12.2674,0.0000,1.6601
1726.33,0.0059,19.4860,-19.4801,0.0000,0.0000
1726.50,3.6076,19.3802,-15.7726,0.0000,0.0000
1726.67,29.8111,20.4999,0.0000,1.5519,-9.3111
1726.83,0.0152,19.0628,-9.7365,0.0000,9.3111
1727.00,9.0953,20.0396,-10.9443,0.0000,0.0000
1727.17,0.0357,18.9742,-18.9385,0.0000,0.0000
1727.33,21.3624,19.9054,0.0000,0.2428,-1.4571
1727.50,0.0478,19.6784,-18.1735,0.0000,1.4571
1727.67,28.6661,18.6956,0.0000,1.6617,-9.9705
1727.83,5.3732,18.8415,-3.4978,0.0000,9.9705
1728.00,12.6027,17.9265,-5.3238,0.0000,0.0000
1728.17,7.4462,18.1298,-10.6836,0.0000,0.0000
1728.33,26.3575,17.6324,0.0000,1.4542,-8.7251
1728.50,0.0292,17.7405,-8.9862,0.0000,8.7251
1728.67,17.5161,17.6157,-0.0996,0.0000,0.0000
1728.83,12.4258,17.9353,-5.5095,0.0000,0.0000
1729.00,0.0000,18.3068,-18.3068,0.0000,0.0000
1729.17,0.0423,17.1755,-17.1331,0.0000,0.0000
1729.33,25.3658,17.4434,0.0000,1.3204,-7.9224
1729.50,3.6197,17.3315,-5.7895,0.0000,7.9224
1729.67,8.5038,16.0079,-7.5041,0.0000,0.0000
1729.83,7.4864,17.2805,-9.7941,0.0000,0.0000
1730.00,0.0423,15.5907,-15.5484,0.0000,0.0000
1730.17,25.3375,16.4968,0.0000,1.4734,-8.8407
1730.33,0.0237,15.8672,-7.0028,0.0000,8.8407
1730.50,14.2186,15.0649,-0.8464,0.0000,0.0000
1730.67,5.9028,15.4524,-9.5496,0.0000,0.0000
1730.83,23.1806,15.4228,0.0000,1.2930,-7.7578
1731.00,19.0806,15.4654,0.0000,1.8955,-3.6152
1731.17,24.9939,14.2530,0.7409,3.5622,-10.0000
1731.33,18.5068,14.7993,0.0000,4.1801,-3.7074
1731.50,27.4783,14.7579,2.7204,5.8468,-10.0000
1731.67,4.2532,13.7341,0.0000,4.2666,9.4809
1731.83,20.4370,14.0378,0.0000,5.3331,-6.3992
1732.00,0.0000,14.0006,-4.0006,3.6665,10.0000
1732.17,0.0072,13.4383,-3.4311,1.9998,10.0000
1732.33,4.3418,13.9451,0.0000,0.3993,9.6033
1732.50,4.9646,12.6715,-5.3113,0.0000,2.3955
1732.67,8.3673,12.8642,-4.4968,0.0000,0.0000
